Concentration A,Concentration B,Yield
13.947368421052632,2.8421052631578947,0.7911753968253968
13.947368421052632,3.2105263157894735,0.7911753968253968
13.947368421052632,3.5789473684210527,0.7911753968253968
13.947368421052632,3.9473684210526314,0.7911753968253968
13.947368421052632,4.315789473684211,0.7911753968253968
13.947368421052632,4.684210526315789,0.7911753968253968
13.947368421052632,5.052631578947368,0.7911753968253968
13.947368421052632,5.421052631578947,0.7911753968253968
13.947368421052632,5.789473684210526,0.7911753968253968
13.947368421052632,6.157894736842105,0.8814984126984127
13.947368421052632,6.526315789473684,0.8814984126984127
13.947368421052632,6.894736842105263,0.8814984126984127
13.947368421052632,7.263157894736842,0.8814984126984127
13.947368421052632,7.63157894736842,0.8814984126984127
13.947368421052632,8.0,0.8814984126984127
14.736842105263158,1.0,0.3829166666666667
14.736842105263158,1.368421052631579,0.3829166666666667
14.736842105263158,1.736842105263158,0.3829166666666667
14.736842105263158,2.1052631578947367,0.3829166666666667
14.736842105263158,2.473684210526316,0.3829166666666667
14.736842105263158,2.8421052631578947,0.7911753968253968
14.736842105263158,3.2105263157894735,0.7911753968253968
14.736842105263158,3.5789473684210527,0.7911753968253968
14.736842105263158,3.9473684210526314,0.7911753968253968
14.736842105263158,4.315789473684211,0.7911753968253968
14.736842105263158,4.684210526315789,0.7911753968253968
14.736842105263158,5.052631578947368,0.7911753968253968
14.736842105263158,5.421052631578947,0.7911753968253968
14.736842105263158,5.789473684210526,0.7911753968253968
14.736842105263158,6.157894736842105,0.8814984126984127
14.736842105263158,6.526315789473684,0.8814984126984127
14.736842105263158,6.894736842105263,0.8814984126984127
14.736842105263158,7.263157894736842,0.8814984126984127
14.736842105263158,7.63157894736842,0.8814984126984127
14.736842105263158,8.0,0.8814984126984127
15.526315789473685,1.0,0.3829166666666667
15.526315789473685,1.368421052631579,0.3829166666666667
15.526315789473685,1.736842105263158,0.3829166666666667
15.526315789473685,2.1052631578947367,0.3829166666666667
15.526315789473685,2.473684210526316,0.3829166666666667
15.526315789473685,2.8421052631578947,0.7911753968253968
15.526315789473685,3.2105263157894735,0.7911753968253968
15.526315789473685,3.5789473684210527,0.7911753968253968
15.526315789473685,3.9473684210526314,0.7911753968253968
15.526315789473685,4.315789473684211,0.7911753968253968
15.526315789473685,4.684210526315789,0.7911753968253968
15.526315789473685,5.052631578947368,0.7911753968253968
15.526315789473685,5.421052631578947,0.7911753968253968
15.526315789473685,5.789473684210526,0.7911753968253968
15.526315789473685,6.157894736842105,0.8814984126984127
15.526315789473685,6.526315789473684,0.8814984126984127
15.526315789473685,6.894736842105263,0.8814984126984127
15.526315789473685,7.263157894736842,0.8814984126984127
15.526315789473685,7.63157894736842,0.8814984126984127
15.526315789473685,8.0,0.8814984126984127
16.315789473684212,1.0,0.3829166666666667
16.315789473684212,1.368421052631579,0.3829166666666667
16.315789473684212,1.736842105263158,0.3829166666666667
16.315789473684212,2.1052631578947367,0.3829166666666667
16.315789473684212,2.473684210526316,0.3829166666666667
16.315789473684212,2.8421052631578947,0.7911753968253968
16.315789473684212,3.2105263157894735,0.7911753968253968
16.315789473684212,3.5789473684210527,0.7911753968253968
16.315789473684212,3.9473684210526314,0.7911753968253968
16.315789473684212,4.315789473684211,0.7911753968253968
16.315789473684212,4.684210526315789,0.7911753968253968
16.315789473684212,5.052631578947368,0.7911753968253968
16.315789473684212,5.421052631578947,0.7911753968253968
16.315789473684212,5.789473684210526,0.7911753968253968
16.315789473684212,6.157894736842105,0.8814984126984127
16.315789473684212,6.526315789473684,0.8814984126984127
16.315789473684212,6.894736842105263,0.8814984126984127
16.315789473684212,7.263157894736842,0.8814984126984127
16.315789473684212,7.63157894736842,0.8814984126984127
16.315789473684212,8.0,0.8814984126984127
17.105263157894736,1.0,0.3829166666666667
17.105263157894736,1.368421052631579,0.3829166666666667
17.105263157894736,1.736842105263158,0.3829166666666667
17.105263157894736,2.1052631578947367,0.3829166666666667
17.105263157894736,2.473684210526316,0.3829166666666667
17.105263157894736,2.8421052631578947,0.7911753968253968
17.105263157894736,3.2105263157894735,0.7911753968253968
17.105263157894736,3.5789473684210527,0.7911753968253968
17.105263157894736,3.9473684210526314,0.7911753968253968
17.105263157894736,4.315789473684211,0.7911753968253968
17.105263157894736,4.684210526315789,0.7911753968253968
17.105263157894736,5.052631578947368,0.7911753968253968
17.105263157894736,5.421052631578947,0.7911753968253968
17.105263157894736,5.789473684210526,0.7911753968253968
17.105263157894736,6.157894736842105,0.8814984126984127
17.105263157894736,6.526315789473684,0.8814984126984127
17.105263157894736,6.894736842105263,0.8814984126984127
17.105263157894736,7.263157894736842,0.8814984126984127
17.105263157894736,7.63157894736842,0.8814984126984127
17.105263157894736,8.0,0.8814984126984127
17.894736842105264,1.0,0.3719166666666667
17.894736842105264,1.368421052631579,0.3719166666666667
17.894736842105264,1.736842105263158,0.3719166666666667
17.894736842105264,2.1052631578947367,0.3719166666666667
17.894736842105264,2.473684210526316,0.3719166666666667
17.894736842105264,2.8421052631578947,0.7911753968253968
17.894736842105264,3.2105263157894735,0.7911753968253968
17.894736842105264,3.5789473684210527,0.7911753968253968
17.894736842105264,3.9473684210526314,0.7911753968253968
17.894736842105264,4.315789473684211,0.7911753968253968
17.894736842105264,4.684210526315789,0.7911753968253968
17.894736842105264,5.052631578947368,0.7911753968253968
17.894736842105264,5.421052631578947,0.7911753968253968
17.894736842105264,5.789473684210526,0.7911753968253968
17.894736842105264,6.157894736842105,0.8814984126984127
17.894736842105264,6.526315789473684,0.8814984126984127
17.894736842105264,6.894736842105263,0.8814984126984127
17.894736842105264,7.263157894736842,0.8814984126984127
17.894736842105264,7.63157894736842,0.8814984126984127
17.894736842105264,8.0,0.8814984126984127
18.684210526315788,1.0,0.3719166666666667
18.684210526315788,1.368421052631579,0.3719166666666667
18.684210526315788,1.736842105263158,0.3719166666666667
18.684210526315788,2.1052631578947367,0.3719166666666667
18.684210526315788,2.473684210526316,0.3719166666666667
18.684210526315788,2.8421052631578947,0.7911753968253968
18.684210526315788,3.2105263157894735,0.7911753968253968
18.684210526315788,3.5789473684210527,0.7911753968253968
18.684210526315788,3.9473684210526314,0.7911753968253968
18.684210526315788,4.315789473684211,0.7911753968253968
18.684210526315788,4.684210526315789,0.7911753968253968
18.684210526315788,5.052631578947368,0.7911753968253968
18.684210526315788,5.421052631578947,0.7911753968253968
18.684210526315788,5.789473684210526,0.7911753968253968
18.684210526315788,6.157894736842105,0.8814984126984127
18.684210526315788,6.526315789473684,0.8814984126984127
18.684210526315788,6.894736842105263,0.8814984126984127
18.684210526315788,7.263157894736842,0.8814984126984127
18.684210526315788,7.63157894736842,0.8814984126984127
18.684210526315788,8.0,0.8814984126984127
19.473684210526315,1.0,0.3719166666666667
19.473684210526315,1.368421052631579,0.3719166666666667
19.473684210526315,1.736842105263158,0.3719166666666667
19.473684210526315,2.1052631578947367,0.3719166666666667
19.473684210526315,2.473684210526316,0.3719166666666667
19.473684210526315,2.8421052631578947,0.7911753968253968
19.473684210526315,3.2105263157894735,0.7911753968253968
19.473684210526315,3.5789473684210527,0.7911753968253968
19.473684210526315,3.9473684210526314,0.7911753968253968
19.473684210526315,4.315789473684211,0.7911753968253968
19.473684210526315,4.684210526315789,0.7911753968253968
19.473684210526315,5.052631578947368,0.7911753968253968
19.473684210526315,5.421052631578947,0.7911753968253968
19.473684210526315,5.789473684210526,0.7911753968253968
19.473684210526315,6.157894736842105,0.8814984126984127
19.473684210526315,6.526315789473684,0.8814984126984127
19.473684210526315,6.894736842105263,0.8814984126984127
19.473684210526315,7.263157894736842,0.8814984126984127
19.473684210526315,7.63157894736842,0.8814984126984127
19.473684210526315,8.0,0.8814984126984127
20.263157894736842,1.0,0.3719166666666667
20.263157894736842,1.368421052631579,0.3719166666666667
20.263157894736842,1.736842105263158,0.3719166666666667
20.263157894736842,2.1052631578947367,0.3719166666666667
20.263157894736842,2.473684210526316,0.3719166666666667
20.263157894736842,2.8421052631578947,0.7911753968253968
20.263157894736842,3.2105263157894735,0.7911753968253968
20.263157894736842,3.5789473684210527,0.7911753968253968
20.263157894736842,3.9473684210526314,0.7911753968253968
20.263157894736842,4.315789473684211,0.7911753968253968
20.263157894736842,4.684210526315789,0.7911753968253968
20.263157894736842,5.052631578947368,0.7911753968253968
20.263157894736842,5.421052631578947,0.7911753968253968
20.263157894736842,5.789473684210526,0.7911753968253968
20.263157894736842,6.157894736842105,0.8814984126984127
20.263157894736842,6.526315789473684,0.8814984126984127
20.263157894736842,6.894736842105263,0.8814984126984127
20.263157894736842,7.263157894736842,0.8814984126984127
20.263157894736842,7.63157894736842,0.8814984126984127
20.263157894736842,8.0,0.8814984126984127
21.05263157894737,1.0,0.3719166666666667
21.05263157894737,1.368421052631579,0.3719166666666667
21.05263157894737,1.736842105263158,0.3719166666666667
21.05263157894737,2.1052631578947367,0.3719166666666667
21.05263157894737,2.473684210526316,0.3719166666666667
21.05263157894737,2.8421052631578947,0.7911753968253968
21.05263157894737,3.2105263157894735,0.7911753968253968
21.05263157894737,3.5789473684210527,0.7911753968253968
21.05263157894737,3.9473684210526314,0.7911753968253968
21.05263157894737,4.315789473684211,0.7911753968253968
21.05263157894737,4.684210526315789,0.7911753968253968
21.05263157894737,5.052631578947368,0.7911753968253968
21.05263157894737,5.421052631578947,0.7911753968253968
21.05263157894737,5.789473684210526,0.7911753968253968
21.05263157894737,6.157894736842105,0.8814984126984127
21.05263157894737,6.526315789473684,0.8814984126984127
21.05263157894737,6.894736842105263,0.8814984126984127
21.05263157894737,7.263157894736842,0.8814984126984127
21.05263157894737,7.63157894736842,0.8814984126984127
21.05263157894737,8.0,0.8814984126984127
21.842105263157897,1.0,0.3719166666666667
21.842105263157897,1.368421052631579,0.3719166666666667
21.842105263157897,1.736842105263158,0.3719166666666667
21.842105263157897,2.1052631578947367,0.3719166666666667
21.842105263157897,2.473684210526316,0.3719166666666667
21.842105263157897,2.8421052631578947,0.7911753968253968
21.842105263157897,3.2105263157894735,0.7911753968253968
21.842105263157897,3.5789473684210527,0.7911753968253968
21.842105263157897,3.9473684210526314,0.7911753968253968
21.842105263157897,4.315789473684211,0.7911753968253968
21.842105263157897,4.684210526315789,0.7911753968253968
21.842105263157897,5.052631578947368,0.7911753968253968
21.842105263157897,5.421052631578947,0.7911753968253968
21.842105263157897,5.789473684210526,0.7911753968253968
21.842105263157897,6.157894736842105,0.8814984126984127
21.842105263157897,6.526315789473684,0.8814984126984127
21.842105263157897,6.894736842105263,0.8814984126984127
21.842105263157897,7.263157894736842,0.8814984126984127
21.842105263157897,7.63157894736842,0.8814984126984127
21.842105263157897,8.0,0.8814984126984127
22.63157894736842,1.0,0.15119999999999997
22.63157894736842,1.368421052631579,0.15119999999999997
22.63157894736842,1.736842105263158,0.15119999999999997
22.63157894736842,2.1052631578947367,0.15119999999999997
22.63157894736842,2.473684210526316,0.15119999999999997
22.63157894736842,2.8421052631578947,0.7160833333333334
22.63157894736842,3.2105263157894735,0.7160833333333334
22.63157894736842,3.5789473684210527,0.7160833333333334
22.63157894736842,3.9473684210526314,0.7160833333333334
22.63157894736842,4.315789473684211,0.7160833333333334
22.63157894736842,4.684210526315789,0.7160833333333334
22.63157894736842,5.052631578947368,0.7160833333333334
22.63157894736842,5.421052631578947,0.7160833333333334
22.63157894736842,5.789473684210526,0.7160833333333334
22.63157894736842,6.157894736842105,0.8064063492063493
22.63157894736842,6.526315789473684,0.8064063492063493
22.63157894736842,6.894736842105263,0.8064063492063493
22.63157894736842,7.263157894736842,0.8064063492063493
22.63157894736842,7.63157894736842,0.8064063492063493
22.63157894736842,8.0,0.8064063492063493
23.421052631578945,1.0,0.15119999999999997
23.421052631578945,1.368421052631579,0.15119999999999997
23.421052631578945,1.736842105263158,0.15119999999999997
23.421052631578945,2.1052631578947367,0.15119999999999997
23.421052631578945,2.473684210526316,0.15119999999999997
23.421052631578945,2.8421052631578947,0.7160833333333334
23.421052631578945,3.2105263157894735,0.7160833333333334
23.421052631578945,3.5789473684210527,0.7160833333333334
23.421052631578945,3.9473684210526314,0.7160833333333334
23.421052631578945,4.315789473684211,0.7160833333333334
23.421052631578945,4.684210526315789,0.7160833333333334
23.421052631578945,5.052631578947368,0.7160833333333334
23.421052631578945,5.421052631578947,0.7160833333333334
23.421052631578945,5.789473684210526,0.7160833333333334
23.421052631578945,6.157894736842105,0.8064063492063493
23.421052631578945,6.526315789473684,0.8064063492063493
23.421052631578945,6.894736842105263,0.8064063492063493
23.421052631578945,7.263157894736842,0.8064063492063493
23.421052631578945,7.63157894736842,0.8064063492063493
23.421052631578945,8.0,0.8064063492063493
24.210526315789473,1.0,0.15119999999999997
24.210526315789473,1.368421052631579,0.15119999999999997
24.210526315789473,1.736842105263158,0.15119999999999997
24.210526315789473,2.1052631578947367,0.15119999999999997
24.210526315789473,2.473684210526316,0.15119999999999997
24.210526315789473,2.8421052631578947,0.7160833333333334
24.210526315789473,3.2105263157894735,0.7160833333333334
24.210526315789473,3.5789473684210527,0.7160833333333334
24.210526315789473,3.9473684210526314,0.7160833333333334
24.210526315789473,4.315789473684211,0.7160833333333334
24.210526315789473,4.684210526315789,0.7160833333333334
24.210526315789473,5.052631578947368,0.7160833333333334
24.210526315789473,5.421052631578947,0.7160833333333334
24.210526315789473,5.789473684210526,0.7160833333333334
24.210526315789473,6.157894736842105,0.8064063492063493
24.210526315789473,6.526315789473684,0.8064063492063493
24.210526315789473,6.894736842105263,0.8064063492063493
24.210526315789473,7.263157894736842,0.8064063492063493
24.210526315789473,7.63157894736842,0.8064063492063493
24.210526315789473,8.0,0.8064063492063493
25.0,1.0,0.15119999999999997
25.0,1.368421052631579,0.15119999999999997
25.0,1.736842105263158,0.15119999999999997
25.0,2.1052631578947367,0.15119999999999997
25.0,2.473684210526316,0.15119999999999997
25.0,2.8421052631578947,0.7160833333333334
25.0,3.2105263157894735,0.7160833333333334
25.0,3.5789473684210527,0.7160833333333334
25.0,3.9473684210526314,0.7160833333333334
25.0,4.315789473684211,0.7160833333333334
25.0,4.684210526315789,0.7160833333333334
25.0,5.052631578947368,0.7160833333333334
25.0,5.421052631578947,0.7160833333333334
25.0,5.789473684210526,0.7160833333333334
25.0,6.157894736842105,0.8064063492063493
25.0,6.526315789473684,0.8064063492063493
25.0,6.894736842105263,0.8064063492063493
25.0,7.263157894736842,0.8064063492063493
25.0,7.63157894736842,0.8064063492063493
25.0,8.0,0.8064063492063493
